date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:39:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:36%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fin-the-home%2Fwhich-flowers-and-plants-are-safe-for-cats.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=We%E2%80%99ve%20got%20everything%20you%20need%20to%20know%20about%20plants%20that%20are%20safe%20for%20cats%20and%20plants%20to%20avoid%20in%20a%20cat-friendly%20household%2C%20along%20with%20helpful%20tips%20on%20how%20to%20make%20your%20garden%20into%20a%20feline%20paradise.%20&media=https://www.cleanipedia.com/images/v2/14266c84be80b8436b7b0bfd45bc3cc8-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/indexea94.html	(from https://www.cleanipedia.com/gb/in-the-home/which-flowers-and-plants-are-safe-for-cats.html)
21:39:36	70074/70074	---M--	200	added ('OK')	image/jpeg	etag:%2204cf518e4c8c1792494e7c4ca5810452%22	https://www.cleanipedia.com/images/v2/14266c84be80b8436b7b0bfd45bc3cc8-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/14266c84be80b8436b7b0bfd45bc3cc8-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/in-the-home/which-flowers-and-plants-are-safe-for-cats.html)
21:39:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:38%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fin-the-home%2Fwhite-vinegar-for-cleaning-tips-and-uses.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=White%20vinegar%20is%20a%20household%20product%20you%20can%20use%20for%20a%20variety%20of%20things!%20Go%20for%20the%20natural%20option%20and%20find%20out%20uses%20%26amp%3B%20tips%20for%20cleaning%20with%20vinegar%20here.&media=https://www.cleanipedia.com/images/v2/5803ecdf4b3f1664ce4959050624e223-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/index0c99.html	(from https://www.cleanipedia.com/gb/in-the-home/white-vinegar-for-cleaning-tips-and-uses.html)
21:39:38	73546/73546	---M--	200	added ('OK')	image/jpeg	etag:%223cea3656dce6d2ed220439060b77608c-1%22	https://www.cleanipedia.com/images/v2/5803ecdf4b3f1664ce4959050624e223-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/5803ecdf4b3f1664ce4959050624e223-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/in-the-home/white-vinegar-for-cleaning-tips-and-uses.html)
21:39:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:40%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fin-the-home%2Ftime-to-give-pine-furniture-another-shot.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Often%2C%20pine%20furniture%20is%20well%20made%20and%20high%20quality%20but%20simply%20not%20quite%20as%20on-trend%20as%20you%E2%80%99d%20like.%20The%20good%20news%20is%20upcycling%20pine%20furniture%20is%20easier%20than%20you%20think.&media=https://www.cleanipedia.com/images/v2/28fe3030818c8b804127a698b3144ebb-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/index250a.html	(from https://www.cleanipedia.com/gb/in-the-home/time-to-give-pine-furniture-another-shot.html)
21:39:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:41%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fin-the-home%2Fwill-bicarbonate-soda-get-rid-of-smells.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Household%20items%20such%20a%20baking%20soda%20can%20be%20effective%20odour%20removers.%20Find%20out%20how%20to%20use%20this%20homemade%20remedy%20to%20eradicate%20any%20nasty%20smells%20in%20your%20house!&media=https://www.cleanipedia.com/images/v2/be10b45075b09bb171214cc8c8e8116e-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/index98de.html	(from https://www.cleanipedia.com/gb/in-the-home/will-bicarbonate-soda-get-rid-of-smells.html)
21:39:43	67472/67472	---M--	200	added ('OK')	image/jpeg	etag:%22999b1dea65e9ce451b3bc56421e4ded6%22	https://www.cleanipedia.com/images/v2/be10b45075b09bb171214cc8c8e8116e-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/be10b45075b09bb171214cc8c8e8116e-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/in-the-home/will-bicarbonate-soda-get-rid-of-smells.html)
21:39:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:43%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fin-the-home%2Fdoes-bleach-kill-mould.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Does%20bleach%20kill%20germs%20and%20mould%3F%20Find%20out%20the%20answer%20to%20this%20question%2C%20as%20well%20as%20some%20tips%20on%20using%20bleach%20to%20remove%20mould%2C%20in%20this%20handy%20article.&media=https://www.cleanipedia.com/images/v2/e5945b90a550ffa6ac0a9e223368f00b-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/indexa0b4.html	(from https://www.cleanipedia.com/gb/in-the-home/does-bleach-kill-mould.html)
21:39:43	93748/93748	---M--	200	added ('OK')	image/jpeg	etag:%22c66fbe3494d537adaddc02eda605032f%22	https://www.cleanipedia.com/images/v2/28fe3030818c8b804127a698b3144ebb-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/28fe3030818c8b804127a698b3144ebb-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/in-the-home/time-to-give-pine-furniture-another-shot.html)
21:39:43	46466/46466	---M--	200	added ('OK')	image/jpeg	etag:%22305291b7ca962993be7b6259939e488a%22	https://www.cleanipedia.com/images/v2/e5945b90a550ffa6ac0a9e223368f00b-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/e5945b90a550ffa6ac0a9e223368f00b-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/in-the-home/does-bleach-kill-mould.html)
21:39:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:45%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fin-the-home%2Fhow-to-make-your-bathroom-routine-eco-friendly.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=From%20bamboo%20toothbrushes%20to%20reusable%20cotton%20pads%2C%20discover%20clever%20ways%20to%20make%20your%20bathroom%20routine%20as%20eco-friendly%20as%20can%20be.&media=https://www.cleanipedia.com/images/v2/8a553716abacfc48712c290e79cf977e-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/indexd69e.html	(from https://www.cleanipedia.com/gb/in-the-home/how-to-make-your-bathroom-routine-eco-friendly.html)
21:39:45	94524/94524	---M--	200	added ('OK')	image/jpeg	etag:%220fe3e0a17b3c57e0d608255c8168906f-1%22	https://www.cleanipedia.com/images/v2/8a553716abacfc48712c290e79cf977e-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/8a553716abacfc48712c290e79cf977e-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/in-the-home/how-to-make-your-bathroom-routine-eco-friendly.html)
21:39:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:48%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fin-the-home%2Four-favourite-home-office-ideas.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Make%20working%20from%20home%20a%20blissful%20breeze%20with%20our%20top%20tips%20for%20keeping%20your%20desk%20fit%20for%20a%20CEO.&media=https://www.cleanipedia.com/images/v2/db3a6c085ae125eee9b8ec39f7f02e11-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/index7d11.html	(from https://www.cleanipedia.com/gb/in-the-home/our-favourite-home-office-ideas.html)
21:39:47	78951/78951	---M--	200	added ('OK')	image/jpeg	etag:%22c89e195363331b49750f2b68f77a7af7%22	https://www.cleanipedia.com/images/v2/c8811e23597e05dcd75d81b1397ae310-1800w.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/c8811e23597e05dcd75d81b1397ae310-1800w.jpg	(from https://www.cleanipedia.com/gb/in-the-home/how-to-make-your-bathroom-routine-eco-friendly.html)
21:39:47	86199/86199	---M--	200	added ('OK')	image/jpeg	etag:%2275e1cc88e7d56fdf3e773c119e26236c%22	https://www.cleanipedia.com/images/v2/db3a6c085ae125eee9b8ec39f7f02e11-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/db3a6c085ae125eee9b8ec39f7f02e11-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/in-the-home/our-favourite-home-office-ideas.html)
21:39:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:50%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fin-the-home%2Ftop-6-ways-to-organise-your-cleaning-products.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Before%20you%20get%20cleaning%20%E2%80%93%20get%20organised.%20Explore%20these%20great%20ways%20of%20storing%20your%20under-the-sink%20cleaning%20products.&media=https://www.cleanipedia.com/images/v2/1acc42f758a673f49ee1ea4cc492bd6a-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/index671f.html	(from https://www.cleanipedia.com/gb/in-the-home/top-6-ways-to-organise-your-cleaning-products.html)
21:39:49	92458/92458	---M--	200	added ('OK')	image/jpeg	etag:%22d8d867c1e7202c46fd96c8d98c45d012%22	https://www.cleanipedia.com/images/v2/f19598e54a7de9cb15a6f2941fdaf19a-1800w.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/f19598e54a7de9cb15a6f2941fdaf19a-1800w.jpg	(from https://www.cleanipedia.com/gb/in-the-home/our-favourite-home-office-ideas.html)
21:39:51	59445/59445	---M--	200	added ('OK')	image/jpeg	etag:%223372a767761f73961f74819e1a0b4229-1%22	https://www.cleanipedia.com/images/v2/1acc42f758a673f49ee1ea4cc492bd6a-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/1acc42f758a673f49ee1ea4cc492bd6a-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/in-the-home/top-6-ways-to-organise-your-cleaning-products.html)
21:39:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:51%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fkitchen-cleaning%2F10-tips-from-a-professional-pot-washer.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Burning%20pots%20and%20pans%20is%20easy.%20Cleaning%20them%20doesn%E2%80%99t%20have%20to%20be%20too%20hard%20with%20these%20secrets%20from%20a%20kitchen%20professional.&media=https://www.cleanipedia.com/images/v2/5a8421a0951b463e0f3731d8fc0eb27c-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/index8653.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/10-tips-from-a-professional-pot-washer.html)
21:39:51	79330/79330	---M--	200	added ('OK')	image/jpeg	etag:%222239a2cc2e2db81955dfafd00c67d53c-1%22	https://www.cleanipedia.com/images/v2/5a8421a0951b463e0f3731d8fc0eb27c-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/5a8421a0951b463e0f3731d8fc0eb27c-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/10-tips-from-a-professional-pot-washer.html)
21:39:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:54%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fkitchen-cleaning%2Fcan-you-put-pots-and-pans-in-the-dishwasher.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Do%20you%20want%20to%20know%20if%20your%20pots%20and%20pans%20can%20be%20put%20in%20the%20dishwasher%3F%20Read%20our%20handy%20guide%20to%20determine%20if%20your%20pots%20and%20pans%20are%20dishwasher-safe%20or%20not.&media=https://www.cleanipedia.com/images/v2/6294b3f8eb0d46329e536960e199faa1-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/index308e.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/can-you-put-pots-and-pans-in-the-dishwasher.html)
21:39:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:53%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fkitchen-cleaning%2F7-handy-kitchen-hacks-from-cleaning-to-storage.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Read%20on%20to%20discover%20our%20top%207%20kitchen%20life%20hacks%20that%E2%80%99ll%20help%20you%20to%20create%20your%20dream%20space.%20%20%20%20&media=https://www.cleanipedia.com/images/v2/fcf39fb2c9bec1222ad5cdea433b3e08-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/index4353.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/7-handy-kitchen-hacks-from-cleaning-to-storage.html)
21:39:53	40528/40528	---M--	200	added ('OK')	image/jpeg	etag:%224916c40c437e4965174a3dc46dfb9f26%22	https://www.cleanipedia.com/images/v2/6294b3f8eb0d46329e536960e199faa1-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/6294b3f8eb0d46329e536960e199faa1-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/can-you-put-pots-and-pans-in-the-dishwasher.html)
21:39:53	127941/127941	---M--	200	added ('OK')	image/jpeg	etag:%22164968e4022b420efc904b2de5985744%22	https://www.cleanipedia.com/images/v2/fcf39fb2c9bec1222ad5cdea433b3e08-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/fcf39fb2c9bec1222ad5cdea433b3e08-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/7-handy-kitchen-hacks-from-cleaning-to-storage.html)
21:39:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:55%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fkitchen-cleaning%2Fcan-use-liquid-soap-dishwasher.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Ever%20considered%20using%20washing%20up%20liquid%20in%20your%20dishwasher%3F%20Scroll%20down%20to%20find%20out%20what%20you%20can%20and%20can't%20use%20in%20the%20dishwasher%20here.&media=https://www.cleanipedia.com/images/v2/c7047705023f9ba255b47803472b72a6-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/indexbe85.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/can-use-liquid-soap-dishwasher.html)
21:39:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:55%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fkitchen-cleaning%2Fcleaning-countertops-how-to-remove-stains-from-countertops.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Spills%20and%20splatters%20are%20inevitable%20in%20the%20kitchen.%20Find%20out%20how%20to%20clean%20kitchen%20worktops%20and%20remove%20stains%20from%20countertops%20with%20this%20handy%20guide!&media=https://www.cleanipedia.com/images/v2/7b23411ad1d62274385e73ec1f035a44-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/indexff00.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/cleaning-countertops-how-to-remove-stains-from-countertops.html)
21:39:55	72002/72002	---M--	200	added ('OK')	image/jpeg	etag:%2239592562b57055f409711565a5fd101f-1%22	https://www.cleanipedia.com/images/v2/c7047705023f9ba255b47803472b72a6-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/c7047705023f9ba255b47803472b72a6-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/can-use-liquid-soap-dishwasher.html)
21:39:55	45489/45489	---M--	200	added ('OK')	image/jpeg	etag:%2262698e16300ba250c4af73142df374c5-1%22	https://www.cleanipedia.com/images/v2/7b23411ad1d62274385e73ec1f035a44-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/7b23411ad1d62274385e73ec1f035a44-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/cleaning-countertops-how-to-remove-stains-from-countertops.html)
21:39:57	0/0	---M--	301	error ('Moved%20Permanently')	application/xml	date:Sat,%2022%20Feb%202020%2016:09:58%20GMT	https://www.cleanipedia.com/gb/bathroom-cleaning/kitchen-cleaning-checklist.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/bathroom-cleaning/kitchen-cleaning-checklist.a2a.delayed	(from https://www.cleanipedia.com/gb/kitchen-cleaning/cleaning-countertops-how-to-remove-stains-from-countertops.html)
21:39:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:09:59%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fkitchen-cleaning%2F4-simple-solutions-to-solve-problems-with-dishwashers.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Dishwashers%20can%20break%20from%20time%20to%20time%2C%20but%20you%20don%E2%80%99t%20always%20need%20to%20call%20a%20professional.%20Read%20on%20to%20solve%20your%20simple%20dishwasher%20problems.&media=https://www.cleanipedia.com/images/v2/e28d618cddb0cd96f9269cbcc218094a-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/index8572.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:39:58	65966/65966	---M--	200	added ('OK')	image/jpeg	etag:%22e59219e54aebeb3771278a2a8a28b2cc-1%22	https://www.cleanipedia.com/images/v2/e28d618cddb0cd96f9269cbcc218094a-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/e28d618cddb0cd96f9269cbcc218094a-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:39:59	0/0	---M--	301	error ('Moved%20Permanently')	application/xml	date:Sat,%2022%20Feb%202020%2016:09:59%20GMT	https://www.cleanipedia.com/gb/bathroom-cleaning/the-best-way-to-clean-a-dishwasher.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/bathroom-cleaning/the-best-way-to-clean-a-dishwasher.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:40:01	0/0	---M--	301	error ('Moved%20Permanently')	application/xml	date:Sat,%2022%20Feb%202020%2016:10:02%20GMT	https://www.cleanipedia.com/gb/bathroom-cleaning/how-to-load-a-dishwasher.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/bathroom-cleaning/how-to-load-a-dishwasher.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:40:02	140788/140788	---M--	200	added ('OK')	image/jpeg	etag:%22b666d8b8a04161713eceb190d50b6460%22	https://www.cleanipedia.com/images/v2/43c6d69cf7a8f313e974d01e8da9ddd9-1800w.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/43c6d69cf7a8f313e974d01e8da9ddd9-1800w.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:40:04	0/0	---M--	301	error ('Moved%20Permanently')	application/xml	date:Sat,%2022%20Feb%202020%2016:10:04%20GMT	https://www.cleanipedia.com/gb/floor-and-surface-cleaning/hard-water-or-soft-water-everything-you-need-to-know.html	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/gb/floor-and-surface-cleaning/hard-water-or-soft-water-everything-you-need-to-know.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:40:05	65161/65161	---M--	200	added ('OK')	image/jpeg	etag:%22a9e66bd4e7887079a45e40719f18459a%22	https://www.cleanipedia.com/images/v2/9e0e7b5bae3d1143389ecf9c712814ea-1800w.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/9e0e7b5bae3d1143389ecf9c712814ea-1800w.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:40:05	118548/118548	---M--	200	added ('OK')	image/jpeg	etag:%225514bd1a690dc6d4df5a4380fa9042e4%22	https://www.cleanipedia.com/images/v2/e2921b560f0b69eacb74e89a08858a8f-1800w.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/e2921b560f0b69eacb74e89a08858a8f-1800w.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:40:06	60247/60247	---M--	200	added ('OK')	image/jpeg	etag:%2247738f300d3d5ef1787a895590c37230%22	https://www.cleanipedia.com/images/v2/cfc94ea7b5f56d57b391d55a19b936c5-1800w.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/cfc94ea7b5f56d57b391d55a19b936c5-1800w.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:40:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:10:09%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fkitchen-cleaning%2Fdishwasher-vs-hand-washing-water-usage-and-cost.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=We%20list%20the%20pros%20and%20cons%20of%20having%20a%20dishwasher%20vs%20hand%20washing.%20Which%20is%20right%20for%20you%3F%20%20%20%20&media=https://www.cleanipedia.com/images/v2/ed3a52e288498d9954c57e9252a92c8c-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/indexec4b.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/dishwasher-vs-hand-washing-water-usage-and-cost.html)
21:40:09	79193/79193	---M--	200	added ('OK')	image/jpeg	etag:%222b14c944e6775aa7bdab6d60bf390300%22	https://www.cleanipedia.com/images/v2/3ef33690923c13adfc51c637a7ecae7c-1800w.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/3ef33690923c13adfc51c637a7ecae7c-1800w.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/4-simple-solutions-to-solve-problems-with-dishwashers.html)
21:40:09	92024/92024	---M--	200	added ('OK')	image/jpeg	etag:%229807ef3647f455c11190a2039de2bdb6%22	https://www.cleanipedia.com/images/v2/ed3a52e288498d9954c57e9252a92c8c-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/ed3a52e288498d9954c57e9252a92c8c-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/dishwasher-vs-hand-washing-water-usage-and-cost.html)
21:40:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2022%20Feb%202020%2016:10:11%20GMT	http://www.pinterest.com/pin/create/button/?url=https%3A%2F%2Fwww.cleanipedia.com%2Fgb%2Fkitchen-cleaning%2Fextremely-handy-oven-cleaning-hacks.html%3Futm_source%3Dpinterest%26utm_medium%3Dsocial%26utm_campaign%3Dshareurlbuttons&description=Oven%20cleaning%20will%20become%20easier%20to%20do%20with%20our%20oven%20cleaning%20hacks%20for%20a%20sparkling%20clean%20oven.&media=https://www.cleanipedia.com/images/v2/34838b378f9a5786e0318beda49e88cc-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.pinterest.com/pin/create/button/indexb200.html	(from https://www.cleanipedia.com/gb/kitchen-cleaning/extremely-handy-oven-cleaning-hacks.html)
21:40:11	91407/91407	---M--	200	added ('OK')	image/jpeg	etag:%22a7d3be3ceffab6c71455b5259d9f46d0-1%22	https://www.cleanipedia.com/images/v2/34838b378f9a5786e0318beda49e88cc-1800w-1200h.jpg	C:/Users/DEEL/Desktop/Clean%20app/Cleanipedia/www.cleanipedia.com/images/v2/34838b378f9a5786e0318beda49e88cc-1800w-1200h.jpg	(from https://www.cleanipedia.com/gb/kitchen-cleaning/extremely-handy-oven-cleaning-hacks.html)
